Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Germany,DEU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,827469660977.669,803141571684.209,817592216597.331,817605504075.012,820658766156.775,856351911118.525,850324879778.731,831144906470.08,827870837773.922,850513066123.931,853613872461.769,897285683685.884,930070983842.286,918694435971.334,794999034672.29,911883455661.153,957578248723.838,956723258156.331,949423938615.886,991464773018.511,1001537523780.34,1040714027424.47,1068192958713.91,1085152750825.44,..
Germany,DEU,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,677545440000,657625210000,669457630000,669468510000,671968570000,701194690000,696259660000,680554790000,677873930000,696413750000,698952740000,734711920000,761557050000,752241750000,650957970000,746664810000,784080440000,783380360000,777403560000,811827270000,820075000000,852153350000,874653540000,888540490000,..
Germany,DEU,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,563989000000,554432000000,560460000000,571783000000,569537000000,584479000000,588089000000,579836000000,579139000000,597415000000,603045000000,643361000000,680790000000,683699000000,604971000000,688513000000,729119000000,749030000000,752953000000,790728000000,820075000000,861773000000,890495000000,918422000000,..
Germany,DEU,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,769740685137.164,720603067325.188,632145274080.758,635526286539.958,606794161517.153,538491800257.969,526254138702.461,545676642198.381,653655756207.675,741761857462.131,749962691207.561,807127085685.61,931823159047.358,1001463307455.69,840470964156.71,911883455661.153,1013572913163.36,962400305797.543,999726243996.967,1049085517520.12,909517938475.572,953251675024.867,1003490633205.27,1084084956175.99,..
Germany,DEU,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,62873.3208213974,62716.7073291909,65322.4629110102,65757.6450261663,66049.5160237931,68905.0258682852,69732.2722177829,69364.7410453662,71931.3739106233,75158.4422695178,78052.5507299023,81042.2257126873,81321.6535096239,80829.353542853,71339.4288937045,82423.1243869863,86437.8230432548,85930.0666363271,85664.4614937363,87898.0302879277,89040.8242244469,92070.7192205968,93547.8601248007,94308.5817837265,..
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.70616052419454,1.44972647330127,1.93936942452383,0.911185301235183,0.58543314394471,1.44026818676794,1.98385693617829,1.42080560518857,1.03422776551069,1.66573340932676,1.54690965159041,1.57742825864226,2.29834179696226,2.62838174873985,0.31273762987172,1.10380916115812,2.07517452479837,2.0084909216701,1.5047209800535,0.906797948515676,0.51442053951781,0.49174862477081,1.50949655801608,1.73216766075662,1.4456670146976
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.99071478349317,0.587181386088602,0.281213385008655,0.683417405807816,0.338508698332049,-0.472642572014337,1.28879383821806,1.37861871729797,1.33494527991959,1.10077998742797,0.415029753611321,0.399074134190073,1.76274090215125,0.906944365822014,1.84547197072919,0.646158247876642,1.07051393514979,1.49542405397645,1.96888224654528,1.86184945870326,1.73619181329698,1.17700679900705,1.0473298056811,1.51202554251684,..
Germany,DEU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.99071478349317,0.587181386088602,0.281213385008655,0.683417405807816,0.338508698332049,-0.472642572014337,1.28879383821806,1.37861871729797,1.33494527991959,1.10077998742797,0.415029753611321,0.399074134190073,1.76274090215125,0.906944365822014,1.84547197072919,0.646158247876642,1.07051393514979,1.49542405397645,1.96888224654528,1.86184945870326,1.73619181329698,1.17700679900705,1.0473298056811,1.51202554251684,..
Germany,DEU,Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,10.0881965325251,11.2254675640855,11.9412420984173,12.4494437880697,12.9800226451948,12.5471947641799,9.89052928707459,15.0705456152174,13.0309455325649,15.4370622641434,13.2978450791546,14.7951630108494,14.8164698449422,14.4066391386767,16.6067014675811,14.4331921002442,13.9316561432657,14.704482030983,13.2258522269723,12.4874603189392,12.5662484052445,12.5583957454033,11.3332408995957,11.1420013469225,..
Germany,DEU,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,2.81188291934781,3.43383254627113,3.78562607090092,3.7140280422265,4.55302624947787,3.66446205048911,3.82117587319728,3.76653178189996,3.9682243800204,4.67976520218849,4.92973332215544,5.44121671473406,6.29155307374626,5.84361748469016,6.44536935307183,6.08891394756415,6.77693588998179,6.35804716390048,6.35552131278646,6.97941692872493,6.67326286780513,6.40042635584312,5.65459745132366,5.82720212863364,..
Germany,DEU,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,9.18517895039752,10.2961136281536,11.1319549455288,11.7577763326415,12.3736551662545,12.0085567894836,9.36004224297313,14.1032510601696,12.2233979625258,14.6199434939928,12.7774175474535,14.2857571410053,14.3757933592152,14.1040173624472,16.2364759833743,14.1220810463165,13.6447599552051,14.413026684899,12.9620450049427,12.2525750218927,12.3223011617796,12.2890643241085,11.1631548322576,10.7573612444594,..
Germany,DEU,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,2.77192911652859,3.38874638078722,3.74461184250353,3.67389578145296,4.50059627716247,3.62579710701679,3.78548941700398,3.73053476630335,3.92921803842982,4.64613680944968,4.88801732663514,5.40091404971013,6.24656235642737,5.81052968240452,6.40980391655027,6.06173076927206,6.75017378391078,6.33469255098409,6.32860560980732,6.95115091663349,6.63919013526626,6.37214349091003,5.62626299726992,5.79921183170849,..
Germany,DEU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.7,1.5,1.4,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.1,1,0.9,0.9,1,1,0.9,0.8,0.8,0.9,0.8,1.2,1,..,..
Germany,DEU,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,1.1,0.9,1.1,0.9,1,0.9,0.9,0.9,0.8,0.9,1,0.8,0.7,0.8,0.8,0.8,1.1,0.9,..,..
Germany,DEU,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..,..,..,..,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1,1,1.1,1,1,0.9,0.9,0.9,0.9,1.2,1.1,..,..
Germany,DEU,Interest payments (% of expense),GC.XPN.INTP.ZS,6.12007122799431,7.1609920080577,7.17275494672755,7.17363799215804,6.74834473693908,6.79472581250833,6.43297270991652,6.19747040833003,5.77674609095869,5.72255470153215,5.53675069144896,5.5910710618123,5.80247054688639,5.78478992495385,5.20003213473409,4.64948879120005,5.34223062236022,4.87059680790545,3.59501475337932,3.2296324439119,2.80461689273801,2.3437580521591,1.97811893610725,1.80850610470691,..
Germany,DEU,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,7.70949604367656,7.68784415280298,7.56604244525695,7.59598612520477,7.00596836004004,7.03749125684945,6.73537762545838,6.61672150352701,6.08720976730079,6.09719437325094,5.94823697495293,5.80070363035713,5.84288252515879,5.8380490868236,5.56632461016414,5.16336837338502,5.39930842071203,4.82087476733902,3.56563759052822,3.155198606678,2.73682388576374,2.28071289829732,1.9307282623872,1.73333142726441,..
Germany,DEU,Interest payments (current LCU),GC.XPN.INTP.CN,44439000000,44649000000,44863000000,45812000000,43949000000,44874000000,42961000000,42473000000,40340000000,39348000000,38636000000,38928000000,40613000000,41648000000,39484000000,37399000000,41550000000,38100000000,28851000000,26522000000,23718000000,20466000000,18115000000,16975000000,..
Germany,DEU,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53000,..,..,2000,220,510,680
Germany,DEU,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,11.9116608649128,11.7045075010394,10.9879427618473,10.6728821692428,10.574242354505,9.67645911093229,9.60164461577469,10.1015634249962,10.0209314540797,9.35091372679138,9.05381167503441,7.9375876329735,7.67512579050138,7.47804589969749,8.23157151929659,7.19380222246591,6.6547261482211,6.81061092394251,6.93126485292988,6.71142733136874,6.46367222056602,6.51443544569092,6.59994732287,6.38584147088565,..
Germany,DEU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,66527000000,64725000000,59000000000,60253000000,61215000000,57607000000,56437000000,59550000000,72839000000,80321000000,84513000000,85717000000,96170000000,105691000000,92899000000,90866000000,99909000000,96196000000,102668000000,101737000000,85334000000,87414000000,97777000000,104204000000,..
Germany,DEU,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,6267000000,5649000000,5333000000,5830000000,5338000000,4778000000,4613000000,6498000000,7549000000,9090000000,10346000000,11564000000,13032000000,14050000000,11438000000,13300000000,13682000000,12994000000,11357000000,8453000000,7866000000,7491000000,8041000000,9005000000,..
Germany,DEU,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,60260000000,59076000000,53667000000,54423000000,55877000000,52829000000,51824000000,53052000000,65290000000,71231000000,74167000000,74153000000,83138000000,91641000000,81461000000,77566000000,86227000000,83202000000,91311000000,93284000000,77468000000,79923000000,89736000000,95199000000,..
Germany,DEU,"International tourism, number of arrivals",ST.INT.ARVL,14847000,15205000,15837000,16511000,17116000,18983000,17861000,17969000,18399000,20137000,21500000,23569000,24421000,24884000,24220000,26875000,28374000,30411000,31545000,32999000,34970000,35555000,37452000,38881000,..
Germany,DEU,"International tourism, number of departures",ST.INT.DPRT,..,..,55800000,69200000,78100000,80507000,81551000,80393000,85345000,84859000,86622000,81801000,82099000,86201000,85547000,85872000,84692000,82729000,87459000,83008000,83737000,90966000,92402000,108542000,..
Germany,DEU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.22695111403368,4.20174106692255,4.3697233753678,4.3579541734814,4.28524520112072,4.16277140826174,3.90364340045698,3.94101652624657,3.66724444887337,3.62308642166068,3.74397094257305,3.66717391835551,3.32089965156295,3.25056266580947,3.6500170372092,3.40294529525817,3.17099699365074,3.1683423413721,3.26424669696107,3.3108026297203,3.21657535818132,3.26787665070155,3.23904201981106,3.21061326385825,..
Germany,DEU,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,24053000000,23982000000,24500000000,25806000000,25327000000,24943000000,24182000000,26717000000,30129000000,36417000000,40518000000,45560000000,49320000000,53402000000,47499000000,49116000000,53465000000,51626000000,55486000000,58721000000,50669000000,52229000000,56330000000,60260000000,..
Germany,DEU,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,6017000000,6366000000,6798000000,7441000000,7097000000,6332000000,6146000000,7420000000,6985000000,8783000000,11407000000,12657000000,13226000000,13481000000,12747000000,14559000000,14537000000,13572000000,14203000000,15444000000,13774000000,14753000000,16319000000,17365000000,..
Germany,DEU,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,18036000000,17616000000,17702000000,18365000000,18230000000,18611000000,18036000000,19297000000,23144000000,27634000000,29111000000,32903000000,36094000000,39921000000,34752000000,34557000000,38928000000,38054000000,41283000000,43277000000,36895000000,37476000000,40011000000,42895000000,..
Germany,DEU,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,50.1959991455078,47.2599983215332,47.1150016784668,47.3759994506836,47.9910011291504,47.5989990234375,47.3849983215332,46.9389991760254,46.4710006713867,44.3110008239746,46.8950004577637,47.9930000305176,49.4280014038086,49.9459991455078,49.3969993591309,48.7299995422363,49.515998840332,47.6020011901855,48.1370010375977,47.1800003051758,46.6839981079102,47.1220016479492,48.1829986572266,47.8489990234375,47.992000579834
Germany,DEU,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,50.3027000427246,47.1082000732422,46.1040992736816,46.4225006103516,47.5765991210938,47.0979995727539,47.2891006469727,47.242000579834,46.7218017578125,44.3731994628906,46.7098007202148,47.6313018798828,48.9552001953125,49.4692993164063,49.1796989440918,48.7751007080078,49.9547996520996,48.0233993530273,48.6743011474609,47.6786003112793,47.0601997375488,47.3597984313965,48.3050003051758,47.8338012695313,..
Germany,DEU,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,55.5209999084473,54.7000007629395,54.4710006713867,54.8269996643066,55.1450004577637,54.5810012817383,53.7779998779297,52.773998260498,52.2509994506836,50.6300010681152,52.8279991149902,53.6150016784668,54.7099990844727,55.4480018615723,54.898998260498,54.0989990234375,54.5439987182617,52.7809982299805,52.3959999084473,51.548999786377,50.4339981079102,50.8870010375977,51.0499992370605,52.3209991455078,52.2840003967285
Germany,DEU,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,54.5742988586426,53.6128005981445,53.1539993286133,53.524600982666,53.9482002258301,53.6609992980957,53.4177017211914,52.7523002624512,52.1717987060547,50.4709014892578,52.431999206543,53.1459999084473,53.9901008605957,54.7112998962402,54.2569007873535,53.711498260498,54.7756996154785,53.2365989685059,52.8911018371582,52.0297012329102,50.461799621582,50.9090003967285,51.2753982543945,52.5068016052246,..
Germany,DEU,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,52.9179992675781,51.060001373291,50.8689994812012,51.1759986877441,51.6380004882813,51.1580009460449,50.6389999389648,49.9059982299805,49.4090003967285,47.5229988098145,49.9119987487793,50.8559989929199,52.1199989318848,52.7529983520508,52.2060012817383,51.4739990234375,52.0909996032715,50.2610015869141,50.3279991149902,49.431999206543,48.6209983825684,49.0719985961914,49.6710014343262,50.1769981384277,50.2309989929199
Germany,DEU,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,52.4648017883301,50.375301361084,49.665599822998,50.0033988952637,50.7569999694824,50.4058990478516,50.3866004943848,50.0112991333008,49.4603004455566,47.456901550293,49.6282997131348,50.4492988586426,51.5424995422363,52.157299041748,51.7630996704102,51.2790985107422,52.4105987548828,50.6991996765137,50.8450012207031,49.9235992431641,48.8224983215332,49.2154998779297,49.8646011352539,50.2756004333496,..
Germany,DEU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.8370018005371,47.8409996032715,48.2960014343262,48.5120010375977,49.048999786377,49.0400009155273,49.3370018005371,49.6059989929199,49.9630012512207,49.7879981994629,50.681999206543,51.4700012207031,51.9959983825684,52.1129989624023,52.5149993896484,52.7709999084473,53.6160011291504,53.6240005493164,54.1759986877441,54.318000793457,54.3429985046387,54.7109985351563,54.9889984130859,55.2299995422363,55.2750015258789
